일자,언론사,제목,특성추출(가중치순 상위 50개),URL
20220104,SBS,"코로나 확진자 발생에 중국, 인천~톈진 노선 취소","중국,인천,여객기,톈진,확진자,대한항공,선양,비행기,코로나,고등학교,감염자,중국인,한국,코로나19,인천발,선양행,인천행,5명,선양발,안창석,톈진한국인회,사무국장,일정상",https://news.sbs.co.kr/news/endPage.do?news_id=N1006592146&plink=ORI&cooper=ETC
20220104,아시아경제,"[클릭 e종목] “대한항공, 컨센서스 상회하는 4Q 실적 예상”","대한항공,유진투자증권,공정위,아시아나항공,컨센서스,목표주가,코로나19,물동량,네트워크,조건부,방민진",https://www.asiae.co.kr/article/2022010407505136768
20220104,머니투데이,"대한항공, 화물 운임 상승과 여객 수요 회복 기대감 유효-유진","대한항공,연구원,기대감,영업이익,매출액,공정위,아시아나항공,유진투자증권,항공사,방민진,보고서,전원회의,목표주가,심사보고서,운수권",http://news.moneytoday.co.kr/view/mtview.php?no=2022010407465077369&type=2
20220104,아주경제,"""대한항공 회복 방향성은 확실 목표주가 4만1000원 유지"" [유진투자증권]","대한항공,목표주가,유진투자증권,연구원,영업이익,투자의견,2조,방민진,일반항공사,항공사,조건부,능령,대항항공,아시아태평향화물공급능령,아시아나항공,견조,물동량,아시아태평향,부문별,타이트,기대감",https://www.ajunews.com/view/20220104083530236
20220104,아시아경제,"대한항공 ""마일리지 쓰고 친환경 숲 만들기 동참하세요""","대한항공,스카이패스,친환경,로고상품,항공권,국내선,콜라보,회원들,kal스토어,500원,국제선,green,kal,기후변화방지,일반석,2000원,1000원",https://www.asiae.co.kr/article/2022010409111497415
20220104,디지털타임스,"대한항공, 마일리지로 친환경 숲 조성한다 ‘그린 스카이패스’ 프로젝트 실시","스카이패스,대한항공,친환경,로고상품,항공권,회원들,500원,국내선,green,국제선,2000원,참여방법,기후변화방지,1000원,홈페이지,관계자,kal,skypass,kal스토어,참여,조성,마일리지,프로젝트,회원",http://www.dt.co.kr/contents.html?article_no=2022010402109932031005&ref=jeadan
20220104,매일경제,"대한항공, '그린 스카이패스' 프로젝트 시작 탄소중립 실천 위한 친환경 숲 조성","스카이패스,대한항공,친환경,항공권,국내선,탄소중립,로고상품,콜라보,회원들,홈페이지,마포구,1매,국제선,kal스토어",http://news.mk.co.kr/newsRead.php?no=7579&year=2022
20220104,경남도민일보,사천 김포 노선 진에어 신규 취항,"진에어,대한항공,김포,사천,사천공항,항공사,성수기,하이에어,3000원,9개월,최정호,김승복",http://www.idomin.com/news/articleView.html?idxno=782511
20220105,한국경제,영종도에 대한항공 엔진정비공장,"대한항공,영종도,엔진정비공장,항공기,안광호,인천,mro,클러스터,항공정비,화물기,사업비,부천공장,미국,아틀라스항공,엔진정비,업무협약,이스라엘,4만,항공과장,정비공장,부천시,300대,인천시,9종,부천,1000여",https://www.hankyung.com/society/article/2022010582871
20220105,매일경제,"""금리인상前 실탄마련"" 회사채 발행 속도전","회사채,코로나19,ib,3000억,팬데믹,공급망,오미크론,롯데렌탈,두산,투명경영,한국은행,현대로템,관계자,위원회,속도전,기준금리,기업들,본격화,한진,회사들,가능성,선반영,대한항공,실탄마련,5조,700억,esg,레이더m,kt,금리인상",http://news.mk.co.kr/newsRead.php?no=14294&year=2022
20220105,아주경제,"인천시 대한항공, 항공정비산업 발전 업무협약 체결","대한항공,항공기,엔진정비,인천시,클러스터,인천,일자리,항공정비산업,영종도,중정비",https://www.ajunews.com/view/20220105153532477
20220105,한국경제,"티웨이항공, 중대형機 추가 도입","티웨이항공,장거리,항공사,중대형,운수권,만큼,대형기,항공기,저비용항공사,시드니,프랑스,크로아티아,위원회,호주,런던,자그레브,미국,대한항공,1호,공정거래위원회,싱가포르,영국,상반기,키르기스스탄,로스앤젤레스,아시아나항공,코로나19,비행기,a330,관계자,3대,중장거리,뉴욕,국내선,경쟁력",https://www.hankyung.com/economy/article/2022010584131
20220105,부산일보,대한항공 아시아나 합병 조건 ‘운수권 재배정’ 후폭풍 예고,"운수권,티웨이항공,대한항공,장거리,항공기,가능성,lcc,항공사,아시아나항공,소비자,에어부산,재배정,독과점,중장거리,유럽,단거리,진에어",http://www.busan.com/view/busan/view.php?code=2022010515074847839
20220105,중앙일보,LCC는 적자가 매출 넘는데  '영업익 年1조' 대한항공의 비결,"항공사,영업이익,대형항공사,대한항공,제주항공,저비용항공사,연구원,에어부산,영업손실,진에어,기간산업안정자금,티웨이항공,유상증자,코로나,1조",https://www.joongang.co.kr/article/25038378
20220105,매일경제,"대한항공, P&W GE 손잡고 항공엔진 수리사업 확장나서","대한항공,항공기,ge,mro,네트워크,항공업계,gtf,미국,네오,에어버스,항공업,드림라이너,독일,보잉787,경쟁력,보잉",http://news.mk.co.kr/newsRead.php?no=14546&year=2022
20220105,서울경제,"대한항공, 2025년까지 영종도에 엔진정비단지 구축","대한항공,일자리,클러스터,항공정비,중구,화물기,인천시,항공기,이스라엘,원스톱,아틀라스,미국,영종도,9종,연구개발,14만,업무협약,운북동,중정비,항공사,인천경제자유구역청",http://www.sedaily.com/NewsView/260QXVREP9
20220105,중도일보,"인천시-대한항공, 항공정비(MRO)산업 발전 업무협약 체결","항공기,대한항공,엔진정비,클러스터,인천,일자리,인천시,항공정비,항공산업,영종도,이스라엘,박남춘",http://www.joongdo.co.kr/web/view.php?key=20220105010001091
20220105,중부일보,영종도에 대한항공 항공기 엔진정비 클러스터 들어선다,"대한항공,항공기,인천,영종도,아틀라스,항공사,화물기,엔진정비,클러스터,항공정비,이스라엘,아시아,인천공항,박남춘,전환기,iai,항공정비산업,3개,중정비센터",www.joongboo.com/news/articleView.html?idxno=363520350
20220105,부산일보,[데스크 칼럼] 프로의 품격,"강원,볼보이,품격,정지석,팬들,비매너,부산,유럽,선수들,팬심,k리그,랠프,대전하나시티즌,미국,제재금,코로나19,대한항공,스포츠계,잦아",http://www.busan.com/view/busan/view.php?code=2022010519050607214
20220105,디지털타임스,석유제품 수요 회복세에도 항공유 소비량은 `제자리`,"항공유,배럴,소비량,석유제품,정제마진,국제선,코로나19,1배럴,페트로넷,정유업계,회복세,아시아태평양,우기홍,한국석유공사,대한항공,관계자,정유사,정유사들,체결로",http://www.dt.co.kr/contents.html?article_no=2022010602101632033001&ref=jeadan
20220105,한국일보,"""황금노선을 잡아라"" 국내 LCC업계, 반납될 대한항공 장거리 노선에 눈독","운수권,lcc,항공사,대한항공,장거리,항공기,중장거리,재배분,상반기,비행기,에어프레미아,중대형,호주,티웨이항공,티웨이,3대,미국,1호,아시아나항공",https://hankookilbo.com/News/Read/A2022010509280000054
20220105,OBS,대한항공 엔진 정비 공장 영종도에 건립 MRO 성장 발판,"엔진정비,대한항공,영종도,mro,항공기,인천시,항공정비,클러스터,인천,일자리,동북아,원스톱,지원사업,유숙열,이스라엘,인천국제공항,업체들",http://www.obsnews.co.kr/news/articleView.html?idxno=1339485
20220105,아시아경제,"대한항공, 2025년까지 영종도에 엔진정비단지 구축 1천명 직접 일자리 기대","일자리,대한항공,항공기,엔진정비,클러스터,항공정비,인천시,영종도,이스라엘,항공산업,인천,아틀라스,중구,정비사,화물기",https://www.asiae.co.kr/article/2022010515250047638
20220105,헤럴드경제,인천 영종도에 항공기 엔진정비 클러스터 구충,"항공기,대한항공,엔진정비,클러스터,영종도,이스라엘,인천시,일자리,인천,아틀라스,항공사,중정비,항공정비,화물기,항공정비산업",http://biz.heraldcorp.com/view.php?ud=20220105000948
20220105,서울경제,"“유럽 북미 노선 노린다” 티웨이항공, 중대형 항공기 추가 도입 추진","항공기,티웨이항공,항공사,장거리,상반기,운수권,중장거리,만큼,경쟁력,국내선,3대,다년,북미,아시아나항공,대한항공,기업결합,위원회,300기종,시드니,a330,크로아티아,호주,자그레브,국제선,공정거래위원회",http://www.sedaily.com/NewsView/260QXBDEL3
20220105,중부일보,"인천시 ""대한항공 '항공기 엔진정비 클러스터'에 1천명 일자리 창출 기대""","항공기,대한항공,일자리,클러스터,1천,인천,mro,항공정비,정비사,인천시청,우기홍,박남춘",www.joongboo.com/news/articleView.html?idxno=363520351
20220105,매일경제,영종도 '항공정비 클러스터' 퍼즐 착착 대한항공도 엔진정비 투자,"대한항공,항공기,인천,영종도,클러스터,이스라엘,화물기,아틀라스,항공정비,박남춘,인천공항공사,항공사,항공정비산업",http://news.mk.co.kr/newsRead.php?no=13400&year=2022
20220105,한국경제,"인천시, 대한항공 엔진정비공장 유치...취업인력 1000명","대한항공,인천,화물기,아틀라스항공,항공기,엔진정비,영종도,이스라엘,클러스터,항공정비산업,mro,일자리,엔진정비공장,항공정비,항공산업,정비사,안광호",https://www.hankyung.com/society/article/202201057665h
20220105,파이낸셜뉴스,대한항공과 협상 여지 둔 공정위 항공산업 독과점 특수성 감안하나,"공정위,대한항공,대우조선해양,한국조선해양,eu,항공사,인수합병,위원회,대우조선,독과점,기업결합심사,가능성,유승우,운수권,세종대,만큼,3사,조선업,의견서,절충안,특수성,아시아나항공,항공산업,심사보고서",http://www.fnnews.com/news/202201041817027360
20220105,경남신문,"진에어, 사천~김포 노선 28일부터 신규 취항","대한항공,김포,진에어,진주,최정호,경남,9개월,김승복,허가증,189석,교통부,국토교통부,이틀뒤,항공기,국민의힘,강민국,사천공항",
20220105,국민일보,경남 사천공항 ‘진에어’ 신규취항,"사천공항,진에어,보잉,경남도,항공기,7회,김포,코로나19,성수기,도지사,하병필,지역공항,7만,경상남도,대한항공,제주,여행업,항공업,비행시간,스케,지역민,항공권,항공사,김포공항,하이에어",http://news.kmib.co.kr/article/view.asp?arcid=0924225914&code=11131422
20220105,서울신문,"아시아나와 합병, 대한항공 외교력에 달렸다","공정위,대한항공,항공사,기업결합,독과점,조건부,경쟁국,eu,항공업,한국,태스크포스,비행기,민혜영,스페인",http://www.seoul.co.kr/news/newsView.php?id=20220105020003
20220105,문화일보,"티웨이항공, 장거리 기종 추가 도입 검토 북미 유럽 노선 취항 포석","항공기,티웨이항공,운수권,장거리,중대형,중장거리,항공사,대한항공,코로나19,상반기,lcc,항공권,비행기,재배분,단거리,만큼,북미,유럽,런던,프랑스",http://www.munhwa.com/news/view.html?no=20220105MW100950208278
20220105,한겨레,"LCC ‘티웨이항공’, 유럽 북미 노선 운항 가능 중대형 항공기 도입","티웨이항공,항공기,항공사,장거리,아시아나항공,운수권,중장거리,경쟁력,상반기,대한항공,국내선,저비용항공사들,유럽,미행사,북미,시드니,공정거래위원회,크로아티아,호주,a330,3대,조건부,자그레브,차별화,위원회,싱가포르",http://www.hani.co.kr/arti/economy/marketing/1026046.html
20220105,경기일보,"의정부 KB손보, 5일 삼성화재 상대로 선두 도약 노려","kb손해보험,삼성화재,의정부,현대캐피탈,대한항공,안산,4라운드,2위,kb,김정호,한국전력,맞대결,3연승,인천,후인정,3대,팀들,성공률",www.kyeonggi.com/news/articleView.html?idxno=2395395
20220105,디지털타임스,"티웨이항공, 중대형 항공기 도입 검토 대한항공-아시아나 인수에 반사이익 누리나","항공기,티웨이항공,항공사,장거리,중대형,중장거리,대한항공,반사이익,운수권,누리나,상반기,항공권,비행기,1호,프랑스,미국,런던,시간당,국제선,저비용항공사,로스앤젤레스,인도네시아,재배분,위원회,김포공항발,영국,lcc,3대",http://www.dt.co.kr/contents.html?article_no=2022010502109932031004&ref=jeadan
20220105,국민일보,대한항공 영종도에 항공기 엔진정비 클러스터,"대한항공,항공기,일자리,엔진정비,인천,인천시,클러스터,영종도,항공정비,이스라엘,아틀라스,항공산업,화물기",http://news.kmib.co.kr/article/view.asp?arcid=0016637477&code=61122012&cp=kd
