회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),연구개발비(IFRS),매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
(주)아센디오,012170,2022/12,829,0,0,3.93,2.09,0,0,6.66,3.53,0,-44.07,72584409,-16940566,10645334,862717,18502454,-9017206
(주)아이마켓코리아,122900,2017/12,9010,36.26,21.81,1.49,0.9,3.03,1.82,0.23,0.14,11.34,3.81,738805608,14571721,66248761,1959980,2307870564,17965588
(주)아이마켓코리아,122900,2018/12,6920,21.64,11.75,1.1,0.6,21.42,11.64,0.17,0.09,6.63,4.75,747474981,18107638,63141313,2589407,2248879468,22045268
(주)아이마켓코리아,122900,2019/12,10400,27.26,13.48,1.4,0.69,5.1,2.52,0.21,0.11,8.52,4.65,762129580,17469787,60851314,331068,2226137935,30249625
(주)아이마켓코리아,122900,2020/12,8740,16.29,8.78,1.17,0.63,65.42,35.26,0.19,0.1,9.98,6.68,775683300,24609516,57975460,0,2079858141,20114567
(주)아이마켓코리아,122900,2021/12,10700,10.77,6.15,1.35,0.77,12.93,7.37,0.2,0.12,9.37,11.95,782490914,44388632,58566067,0,2353473845,29043362
(주)아이마켓코리아,122900,2022/12,10100,10.96,8.57,1.08,0.85,6.61,5.17,0.15,0.12,6.22,9.55,825178689,36294420,59012811,0,2678991235,35714794
(주)아이에이치큐,003560,2017/12,2540,364.49,189.8,2.24,1.17,7.5,3.91,3.96,2.06,5.38,0.56,255261812,1281996,102496853,0,118073079,15576226
(주)아이에이치큐,003560,2018/12,1860,0,0,2.55,1.04,11.64,4.75,4.41,1.8,5.55,-4.6,233661063,-10195179,91367471,0,100747386,9379915
(주)아이에이치큐,003560,2019/12,1745,0,0,3.93,2.26,9.71,5.59,4.11,2.37,5.77,-41.48,165426813,-72018980,101030905,0,93504246,-7526659
(주)아이에이치큐,003560,2020/12,1610,0,0,2.72,1.34,6.88,3.39,3.47,1.71,7.69,-15.35,144751482,-19615961,95805544,0,79481871,-16323672
(주)아이에이치큐,003560,2021/12,1475,0,0,3.89,1.81,25.23,11.76,7.31,3.41,18.89,-5.17,232934030,-6118911,68041288,0,58789375,-9251913
(주)아이에이치큐,003560,2022/12,423,0,0,4.56,1.26,23.33,6.45,5.96,1.65,115.06,-120.01,207307519,-108464161,70563527,0,42885615,-27677912
(주)알루코,001780,2017/12,3440,42.63,22.99,2.18,1.18,9.82,5.3,1.99,1.07,15.71,5.07,348182986,10670151,12336577,0,228950568,12724306
(주)알루코,001780,2018/12,2795,31.58,12.05,2.03,0.77,24.73,9.43,1.94,0.74,33.34,6.45,394815945,14144863,12835171,0,230339170,477432
(주)알루코,001780,2019/12,2745,0,0,1.18,0.72,190.54,116.08,1.08,0.66,37.03,-9.14,376568313,-19720970,14262221,0,223429536,259980
(주)알루코,001780,2020/12,4735,0,0,2.25,0.42,40.84,7.65,1.87,0.35,67.04,-12.98,387038532,-26223554,12151598,0,233612928,246449
(주)알루코,001780,2021/12,3410,128.57,62.21,2.42,1.17,0,0,1.88,0.91,47.74,1.96,456060104,4037558,11684916,0,276619648,2345590
(주)알루코,001780,2022/12,2585,82.54,34.26,2.15,0.89,0,0,1.24,0.51,34.21,2.64,457845623,5779878,15516504,0,384708297,4122280
(주)에넥스,011090,2017/12,1870,146.28,64.72,3.58,1.59,30.15,13.34,0.47,0.21,18,2.32,169821831,1371803,65167319,276596,427955549,3064587
(주)에넥스,011090,2018/12,1375,167.17,64.95,2.43,0.94,0,0,0.31,0.12,15.94,1.38,153789827,812827,38582338,0,442044789,1788906
(주)에넥스,011090,2019/12,1125,0,0,2.17,1.06,0,0,0.31,0.15,21.55,-7.17,130783877,-4011572,32332646,0,361491410,-1676942
(주)에넥스,011090,2020/12,1205,0,0,2.12,0.74,5.68,1.98,0.4,0.14,0,-18.09,112204467,-8886302,26482525,0,231275141,-8287993
(주)에넥스,011090,2021/12,2625,22.28,7.15,3.49,1.12,0,0,1.13,0.36,0,18.36,132118154,10150345,25780158,0,200317330,-11917763
(주)에넥스,011090,2022/12,768,0,0,3.99,1.08,0,0,0.84,0.23,0,-43.38,126885952,-23711142,24204061,0,202907389,-23349976
(주)에스비에스,034120,2017/12,25850,39.14,29.83,1,0.76,6.61,5.04,0.74,0.57,15.34,2.55,1043991727,14014096,139749507,2976058,737690106,14007945
(주)에스비에스,034120,2018/12,20000,365.98,215.82,0.99,0.58,10.05,5.93,0.63,0.37,19.61,0.27,901859062,1501180,132899440,2757604,872490410,689948
(주)에스비에스,034120,2019/12,20800,161.15,85.17,0.96,0.51,0,0,0.7,0.37,22.65,0.58,1076011718,3278960,121431783,3050623,750481928,5984906
(주)에스비에스,034120,2020/12,23550,0,0,1.01,0.52,6.19,3.21,0.63,0.33,10.26,-15.07,988126038,-78241242,113949965,2536621,756841751,44899894
(주)에스비에스,034120,2021/12,49350,10.43,3.55,1.97,0.67,11.88,4.05,1.23,0.42,7.33,20.09,1195935566,107674645,132921994,3062508,909840568,140759732
(주)에스비에스,034120,2022/12,34550,8.31,4.17,1.47,0.74,0,0,0.99,0.5,4.87,18.51,1223425318,120372742,141799421,3322321,1012638772,143348424
(주)에스엠벡셀,010580,2017/12,658,0,0,3.65,1.51,0,0,0.99,0.41,295.71,-29.09,53447698,-5428854,2360025,72000,72104140,-2885362
(주)에스엠벡셀,010580,2018/12,680,19,12.64,2.05,1.36,8.78,5.84,0.68,0.45,10.76,12.21,63715894,2835270,2698469,662062,79623082,2497106
(주)에스엠벡셀,010580,2019/12,839,0,0,3.33,2.06,10.14,6.28,0.82,0.51,0,-48.48,73825419,-11195573,5950588,1037696,78268988,-4708734
(주)에스엠벡셀,010580,2020/12,306,0,0,6.15,1.41,8.71,2,0.79,0.18,0,-76.57,63588454,-11054038,6493445,753546,70710479,-3982395
(주)에스엠벡셀,010580,2021/12,1530,0,0,3.08,0.62,0,0,1.35,0.27,0,-79.32,47837811,-16605886,6897404,646809,73077586,-8181785
(주)에스엠벡셀,010580,2022/12,1745,32.25,0,4.46,0,82.27,0,2.18,0,26.64,18.58,149584550,9226034,15482828,2152397,136788024,3428152
(주)에스원,012750,2017/12,107000,28.98,22.13,4.14,3.16,14.06,10.74,2.12,1.62,11.29,12.27,1556037333,140944815,368094844,17797822,1929985702,200291140
(주)에스원,012750,2018/12,100500,40.42,31.66,3.87,3.03,17.49,13.7,2.04,1.6,11,8.23,1645982513,101069579,352784276,14514514,1998320018,192728864
(주)에스원,012750,2019/12,93700,29.37,24.68,3.69,3.1,15.02,12.62,1.95,1.64,9.74,10.95,1751616977,141011143,353040713,12522395,2120328700,190297888
(주)에스원,012750,2020/12,85000,29.87,20.58,3.37,2.33,11.92,8.21,1.81,1.25,8.69,9.91,1849485638,132929645,352863899,12118031,2189076458,193036395
(주)에스원,012750,2021/12,73900,29.34,23.72,2.77,2.24,10.7,8.65,1.5,1.21,8.06,8.38,1899472792,116295407,381690589,19820023,2277128864,165457513
(주)에스원,012750,2022/12,59300,20,14.63,2.16,1.58,10.8,7.9,1.17,0.85,5.81,9.82,1985699161,141531341,393260776,21552382,2427260264,192825146
(주)에스제이엠,123700,2017/12,4900,17,11.11,0.87,0.57,12.36,8.07,1.4,0.92,0,5.08,157580976,6856823,12081157,3164013,83185009,-3802113
(주)에스제이엠,123700,2018/12,3020,33.45,18.29,0.6,0.33,24.74,13.53,1.13,0.62,0,1.73,158013091,2388324,11102885,2884633,70952383,-8988086
(주)에스제이엠,123700,2019/12,3840,33.09,22.85,0.46,0.32,8.04,5.55,0.9,0.62,0,1.37,155954333,1881662,11272718,2473737,68854326,-5378754
(주)에스제이엠,123700,2020/12,3295,0,0,0.48,0.19,9.94,3.92,1.09,0.43,0,-0.82,153446318,-1121391,11310724,2369487,59079959,-8665207
(주)에스제이엠,123700,2021/12,4900,17.67,8.49,0.78,0.37,0,0,1.58,0.76,0,4.36,163036392,6004059,12139403,2681221,67188708,-6683542
(주)에스제이엠,123700,2022/12,4200,12.12,7.17,0.58,0.34,9.3,5.5,1.13,0.67,0,4.79,164449836,6885703,15040659,3506887,74168843,-6015346
(주)에스제이엠홀딩스,025530,2017/12,4800,5.85,4.41,0.63,0.47,0,0,13.83,10.44,20.92,11.02,159987153,15329920,1891257,0,6477991,3772372
(주)에스제이엠홀딩스,025530,2018/12,3425,20.56,12.92,0.49,0.31,29.97,18.83,13.39,8.41,21.55,2.37,161496727,3468326,1828302,0,5326690,2723200
(주)에스제이엠홀딩스,025530,2019/12,3235,10.51,8.67,0.35,0.29,29.46,24.28,8.64,7.12,13.16,3.34,164937967,4972059,1893649,0,6051434,4157785
(주)에스제이엠홀딩스,025530,2020/12,3050,20.18,11.59,0.34,0.2,40.87,23.47,11.74,6.74,22.74,1.66,160773760,2467636,2070448,0,4242486,2172038
(주)에스제이엠홀딩스,025530,2021/12,3735,29.54,14.18,0.63,0.3,18.46,8.86,15.34,7.37,18.82,2.13,164815800,3170128,2240622,0,6103150,2947987
(주)에스제이엠홀딩스,025530,2022/12,3425,47.53,24.37,0.55,0.28,26.08,13.37,14.2,7.28,16.02,1.15,164567453,1724850,1994641,0,5772084,3341586
(주)에스지글로벌,001380,2017/12,4000,106.01,34.67,3.57,1.17,28.05,9.18,3.66,1.2,75.33,3.55,169782157,3780490,6115437,0,109536532,526717
(주)에스지글로벌,001380,2018/12,2895,97.42,26.29,2.03,0.55,33.37,9.01,2.35,0.63,28.17,2.1,168763709,2376959,5550854,0,98644770,3362816
(주)에스지글로벌,001380,2019/12,1725,24.13,11.42,1.17,0.55,11.96,5.66,1.66,0.79,10.92,5.01,177518701,5907592,5717611,0,85883733,4221057
(주)에스지글로벌,001380,2020/12,2075,208.92,52.39,0.93,0.23,0,0,1.42,0.35,14.28,0.45,183864547,542369,6161216,0,80058079,4443485
(주)에스지글로벌,001380,2021/12,1830,0,0,1.88,0.59,0,0,3.97,1.24,29.79,-2.94,180340624,-3539495,7823294,0,56442693,575051
(주)에스지글로벌,001380,2022/12,1705,104.19,45.84,0.85,0.37,8.21,3.61,1.54,0.68,19.19,0.81,179460629,970983,6992942,0,65845883,1692700
(주)에스지세계물산,004060,2017/12,927,0,0,1.66,0.88,32.94,17.37,1.24,0.66,0,-3.77,321749845,-7500006,85135231,2027126,257343342,-1787446
(주)에스지세계물산,004060,2018/12,736,37.76,18,1.11,0.53,0,0,0.68,0.33,26.18,2.93,333290661,5735725,87699048,2064151,317555834,7317756
(주)에스지세계물산,004060,2019/12,904,18.95,9.14,1.41,0.68,8.13,3.92,0.96,0.46,28.64,7.68,281900130,15699891,82908405,2199826,309596142,5266317
(주)에스지세계물산,004060,2020/12,605,0,0,1.04,0.32,12.97,3.98,1.23,0.38,0,-7.96,265410642,-16221446,68519331,1971829,166834407,-18572614
(주)에스지세계물산,004060,2021/12,684,3.76,2.42,0.77,0.5,21.09,13.56,1.41,0.91,0,22.57,308118590,50053579,56597830,1238322,133439060,-2676422
(주)에스지세계물산,004060,2022/12,534,54.54,27.19,0.79,0.39,35.43,17.66,1.35,0.67,14.27,1.45,301488493,3596186,57842542,1262036,145338428,7111578
(주)에스피씨삼립,005610,2017/12,156500,62.94,33.36,10.53,5.58,42.27,22.4,1.92,1.02,29.21,15.32,449076257,30779622,237804352,0,1010118733,28676739
(주)에스피씨삼립,005610,2018/12,127500,51.37,32.22,5.16,3.24,22.49,14.1,1.43,0.9,18.16,11.74,594160857,28385490,203645623,0,1016326511,41718024
(주)에스피씨삼립,005610,2019/12,87200,38.68,21.25,4.11,2.26,17.1,9.39,1.06,0.58,12.26,10.7,954761884,32567347,234982871,0,1186835435,47889159
(주)에스피씨삼립,005610,2020/12,72000,0,0,2.63,1.2,7.63,3.47,0.6,0.27,9.08,-3.39,945638158,-10401063,265690465,0,1265460902,44706086
(주)에스피씨삼립,005610,2021/12,70800,19.99,13.93,2.59,1.8,9.36,6.52,0.6,0.42,7.54,13.14,953617805,41433339,279297041,0,1369338593,65027276
(주)에스피씨삼립,005610,2022/12,71300,18.43,12.57,2.41,1.64,13.96,9.52,0.52,0.36,6.82,13.05,988127994,45928200,314041741,0,1624277379,76463271
(주)에이블씨엔씨,078520,2017/12,16600,121.72,58.38,1.74,0.84,76.08,36.49,1.51,0.72,20.71,1.72,353152023,4109561,191418530,3137907,332201323,7661268
(주)에이블씨엔씨,078520,2018/12,10900,0,0,1.76,0.66,0,0,1.71,0.64,0,-3.51,361826296,-10439939,197488822,3205260,308390623,-17019330
(주)에이블씨엔씨,078520,2019/12,10250,0,0,1.65,0.84,27.75,14.16,1.37,0.7,11.01,-9.91,378001845,-28541479,189857126,3204269,320030440,-2806337
(주)에이블씨엔씨,078520,2020/12,7400,0,0,2.11,0.83,170.24,66.44,1.61,0.63,0,-42.8,246846790,-95330537,149054491,3192499,225578133,-33714240
(주)에이블씨엔씨,078520,2021/12,6520,0,0,3.18,1.43,62.77,28.1,1.76,0.79,0,-30.65,172712604,-44996931,111899009,2243032,199450165,-13144418
(주)에이블씨엔씨,078520,2022/12,5240,55.62,26.79,1.99,0.96,9.44,4.55,1.19,0.57,7.86,3.38,177723240,4096965,97502603,1943274,191998894,9101188
(주)에이엔피,015260,2017/12,871,0,0,2.7,0.75,0,0,1.61,0.45,298.57,-17.58,130520945,-10856615,4627531,0,91690922,-4538574
(주)에이엔피,015260,2018/12,390,0,0,1.12,0.39,0,0,0.78,0.27,0,-14.89,140750488,-9079314,4979305,0,94894851,-6374022
(주)에이엔피,015260,2019/12,350,0,0,0.9,0.47,0,0,0.53,0.28,93.3,-10.85,120153328,-6714589,4998403,0,95219936,-5351776
(주)에이엔피,015260,2020/12,1635,0,0,4.5,0.32,93.93,6.76,2.21,0.16,0,-50.51,103907677,-24690993,4882195,0,82078262,-11594835
(주)에이엔피,015260,2021/12,2185,0,0,2.17,0.97,0,0,0.93,0.41,0,-33.82,82030111,-11948328,4488487,0,69285789,-11966559
(주)에이엔피,015260,2022/12,1610,0,0,2.52,1.25,0,0,0.77,0.38,0,-74.1,109273430,-24934184,6368430,0,108358778,-3903669
(주)에이프로젠,007460,2017/12,13000,112.45,12.65,1.76,0.2,32.6,3.67,5.86,0.66,156.24,2.53,266961639,2340781,2465425,407046,44897115,1830795
(주)에이프로젠,007460,2018/12,7800,0,0,4.81,1.59,0,0,19.39,6.39,142.85,-15,400893903,-26324903,7449844,4380686,49941054,1411391
(주)에이프로젠,007460,2019/12,2725,0,0,4.38,0.94,0,0,24.24,5.22,95.94,-2.97,456570731,-7127235,4954236,1723045,50345277,3030481
(주)에이프로젠,007460,2020/12,2045,0,0,2.7,0.75,62.84,17.45,12.08,3.35,62.61,-15.54,584183400,-46864368,4634184,330911,72536685,6419294
(주)에이프로젠,007460,2021/12,1685,0,0,1.64,0.8,0,0,7.05,3.46,214.49,-3.57,574287577,-12040894,4359055,241401,81081676,295276
(주)에이프로젠,007460,2022/12,572,0,0,3.34,0,0,0,27.81,0,0,-27.02,557404688,-87191900,54491867,45088819,34794714,-53344690
(주)에이프로젠바이오로직스,003060,2017/12,4100,0,0,5.81,3.25,0,0,14.99,8.37,1060.19,-9.28,161423595,-7562310,4926307,180185,30859683,-1055454
(주)에이프로젠바이오로직스,003060,2018/12,2385,0,0,3.51,1.46,106.98,44.46,16.37,6.8,548.83,-8.85,211237497,-10300681,5138632,191622,30961038,-929202
(주)에이프로젠바이오로직스,003060,2019/12,1355,0,0,1.26,0.31,234.73,57.96,9.11,2.25,0,-2.95,284427963,-5832641,5498279,336120,33609132,-1381865
(주)에이프로젠바이오로직스,003060,2020/12,1315,0,0,1.45,0.56,212.21,81.91,21.64,8.35,0,-0.26,488131323,-943747,5869252,697701,31831238,-2003707
(주)에이프로젠바이오로직스,003060,2021/12,905,108.18,64.29,1.16,0.69,98.15,58.33,16.39,9.74,0,1.07,495499165,5158026,6616042,1735386,34050417,-2212743
(주)에이프로젠바이오로직스,003060,2022/12,503,37.26,16.89,1,0.45,46.21,20.94,9.08,4.12,0,2.42,589189697,10857826,11763875,2186845,44534150,-3779010
(주)에이플러스에셋어드바이저,244920,2017/12,,,,,,,,,,,,,,,,,
(주)에이플러스에셋어드바이저,244920,2018/12,,,,,,,,,,,,,,,,,
(주)에이플러스에셋어드바이저,244920,2019/12,,0,0,0,0,0,0,0,0,0.9,26.1,156260454,13967201,211344981,0,231617394,20272413
(주)에이플러스에셋어드바이저,244920,2020/12,5550,9.24,5.6,2.44,1.48,6.2,3.76,0.83,0.51,3.23,29.41,160969617,22021676,219774251,0,244048413,24274162
(주)에이플러스에셋어드바이저,244920,2021/12,8850,35.88,12.65,3.53,1.24,27.39,9.66,1.42,0.5,8.68,8.97,163625949,8664872,209286047,0,218381707,9095661
(주)에이플러스에셋어드바이저,244920,2022/12,4840,6.47,3.37,1.79,0.93,11.82,6.15,0.91,0.47,6.14,28.8,204362337,32212761,112270596,0,230018279,3054336
(주)에프앤에프,383220,2021/12,945000,,,,,,,,,,,1073133609,267596187,403510034,0,1081845593,368305263
(주)에프앤에프,383220,2022/12,144500,94.37,11.62,43.85,5.4,105.67,13.01,22.53,2.77,10.16,42.11,1329134616,385627456,614381382,0,1615587865,523701828
(주)에프앤에프홀딩스,007700,2017/12,41950,9.92,3.28,2.63,0.87,11.04,3.65,1.32,0.44,5.82,28.69,399368973,74706936,270529155,0,560952332,97887232
(주)에프앤에프홀딩스,007700,2018/12,40050,15.17,5.22,4.29,1.48,58.76,20.23,2.5,0.86,6.08,31.09,487248982,106608315,336184556,0,646028073,91239444
(주)에프앤에프홀딩스,007700,2019/12,112000,15.93,4.75,4.01,1.19,12.65,3.77,2.13,0.64,9.7,26.9,657338363,118422730,433598155,0,885117753,159050139
(주)에프앤에프홀딩스,007700,2020/12,84400,16.18,10.1,3.46,2.16,13.47,8.41,2.45,1.53,8.32,22.47,840750686,121827383,387311612,0,803490624,140388765
(주)에프앤에프홀딩스,007700,2021/12,33300,2.12,0.37,2.07,0.36,47.91,8.25,1343.15,231.42,144.14,147.93,1923684641,1849565535,1785328,0,2923394,934592
(주)에프앤에프홀딩스,007700,2022/12,30450,57.02,21.75,0.71,0.27,69.01,26.33,31.74,12.11,42.21,1.24,1932104799,23735763,5124339,0,42634395,23851041
(주)엔씨소프트,036570,2017/12,447500,23.05,11.21,4.22,2.05,18.36,8.93,7.03,3.42,15.47,20.18,3461508054,471574246,780947576,172744538,1546636024,618976087
(주)엔씨소프트,036570,2018/12,466500,25.87,16.51,4.99,3.18,27.21,17.37,7.41,4.73,14.69,16.94,2882011625,438425911,848876138,255456609,1529913443,681037305
(주)엔씨소프트,036570,2019/12,541000,40.18,30.3,5.21,3.93,26.05,19.64,8.1,6.11,20.3,12.49,3185181621,307491685,968937380,284208916,1525867647,556930267
(주)엔씨소프트,036570,2020/12,931000,34.88,17.63,7.34,3.71,29.35,14.84,9.76,4.93,22.64,22.07,3972964831,627523554,1373892119,375266978,2242430937,868538818
(주)엔씨소프트,036570,2021/12,643000,65.29,34.58,7.64,4.05,61.4,32.51,10.81,5.72,35.83,11.12,4489052528,352382230,1790214626,423495145,2129326953,339112326
(주)엔씨소프트,036570,2022/12,448000,33.01,15.26,4.93,2.28,21.66,10.01,6.3,2.91,15.52,14.38,4341399984,458275294,1819651832,471553595,2401567306,575986638
(주)엔아이스틸,008260,2017/12,2930,12.56,7.51,1.44,0.86,5.66,3.39,0.92,0.55,7.39,11.87,251330239,10976438,9225592,0,150604074,15565737
(주)엔아이스틸,008260,2018/12,2270,11.59,5.68,1.14,0.56,3.76,1.84,0.78,0.38,5.83,9.98,243908883,10204492,11971414,135000,150732790,16483890
(주)엔아이스틸,008260,2019/12,2210,13.5,9.27,0.8,0.55,6.04,4.15,0.58,0.4,6.39,5.91,258675167,6417500,11330459,0,148224450,12087846
(주)엔아이스틸,008260,2020/12,2565,6.8,2.52,0.69,0.26,2.42,0.9,0.43,0.16,5.76,10.45,287376146,12133553,14303364,163868,192571841,18614457
(주)엔아이스틸,008260,2021/12,3375,8.62,3.28,1.37,0.52,6.79,2.58,0.77,0.29,4.81,16.75,341056807,22054807,13638527,229513,248212749,31201432
(주)엔아이스틸,008260,2022/12,4475,3.66,1.93,0.97,0.51,4.22,2.23,0.5,0.27,2.96,29.57,397444643,48789612,21981756,600984,355390202,67734933
(주)엔케이,085310,2017/12,1260,0,0,1.31,0.41,42,13.15,2.46,0.77,81.44,-1.53,212585731,-2296733,11101310,0,83357691,-2508994
(주)엔케이,085310,2018/12,1685,0,0,1.87,0.7,0,0,2.78,1.04,0,-18.37,191389853,-26717399,14414172,0,75575890,-19942642
(주)엔케이,085310,2019/12,1130,0,0,2.31,0.91,0,0,2.2,0.87,0,-29.28,130997967,-31684352,12838817,0,88259702,-7595428
(주)엔케이,085310,2020/12,1145,0,0,1.19,0.46,0,0,1.56,0.6,28.45,-1.03,141396969,-931243,8408941,0,69334510,-296625
(주)엔케이,085310,2021/12,1045,18.26,10.15,1.31,0.73,9.32,5.18,1.88,1.05,12.49,7.49,127002550,7117426,9455105,0,68963675,1993194
(주)엔케이,085310,2022/12,870,25.94,16.94,0.96,0.62,627.72,410.05,1.39,0.91,26.31,3.77,130377788,3824026,6900670,0,71185313,1042700
(주)엘에스,006260,2017/12,72500,40.28,26.71,1.57,1.04,40.98,27.18,24.72,16.4,29.95,3.84,2208999000,70755000,30099000,0,115262000,85163000
(주)엘에스,006260,2018/12,49100,16.37,8.54,1.47,0.76,15.69,8.19,12.24,6.39,8.42,9.24,2315648000,180934000,36777000,0,242003000,205226000
(주)엘에스,006260,2019/12,47800,38.16,24.72,0.63,0.41,25.16,16.3,22.62,14.66,35.04,1.96,3502957000,51642000,41851000,0,87110000,45259000
(주)엘에스,006260,2020/12,71400,20.37,6.32,0.76,0.24,31.66,9.82,15.06,4.67,18.73,3.77,3619489000,122509000,40886000,0,165747000,124861000
(주)엘에스,006260,2021/12,54100,9.28,5.69,0.74,0.45,29.72,18.21,7.38,4.52,6.82,8.09,4028895000,277525000,45631000,0,349037000,303406000
(주)엘에스,006260,2022/12,69700,5.53,3.41,0.63,0.39,21,12.94,4.15,2.56,6.15,11.89,5294493000,446789000,52205000,0,594446000,542241000
(주)엘에스네트웍스,000680,2017/12,2895,30.97,26.81,0.54,0.47,0,0,1.1,0.95,34.73,1.75,1047717136,8333580,97899318,0,235484216,9773221
(주)엘에스네트웍스,000680,2018/12,2480,0,0,0.64,0.4,0,0,1.43,0.91,51.99,-3.03,1028330122,-14302411,89833428,0,205400278,3101798
(주)엘에스네트웍스,000680,2019/12,2310,0,0,0.7,0.41,0,0,1.35,0.79,0,-9.36,1036062846,-41558757,98004288,0,217535679,-16568774
(주)엘에스네트웍스,000680,2020/12,2690,0,0,0.59,0.19,12.45,4,1.51,0.49,0,-10.55,1178428091,-46700575,92338643,0,179429717,-23635454
(주)엘에스네트웍스,000680,2021/12,3010,8.32,3.29,0.95,0.38,29.65,11.74,2.21,0.88,48.35,12.11,1257845020,59592699,83576017,0,224009728,5985720
(주)엘에스네트웍스,000680,2022/12,2400,70.88,36.99,0.65,0.34,0,0,1.49,0.78,38.79,0.92,1257451252,4825770,89436062,0,229195331,9019016
(주)엘에프,093050,2017/12,31300,13.41,7.91,0.94,0.56,9.16,5.41,0.71,0.42,6.51,6.64,1460551696,73176969,740454973,0,1389250128,115047367
(주)엘에프,093050,2018/12,24850,12.5,7.23,0.97,0.56,8.33,4.82,0.76,0.44,3.61,7.41,1506189440,85508727,742015285,0,1414779247,110862730
(주)엘에프,093050,2019/12,18500,10.9,6.72,0.69,0.42,6.49,4,0.57,0.35,4.28,6.09,1661805714,73927069,752243633,0,1405258777,90424899
(주)엘에프,093050,2020/12,14700,13.59,6.53,0.46,0.22,3.29,1.58,0.48,0.23,5.31,3.17,1709663457,39683151,601648181,0,1115869526,47719772
(주)엘에프,093050,2021/12,17250,4.62,2.86,0.5,0.31,6.59,4.09,0.58,0.36,4.18,10.82,1838417505,142952794,623443473,0,1145491529,78023474
(주)엘에프,093050,2022/12,15900,3.82,2.7,0.42,0.29,20.35,14.4,0.47,0.33,4.1,10.73,1973686923,155782948,703999089,0,1271908968,75779686
(주)엘엑스세미콘,108320,2017/12,,0,0,0,0,0,0,0,0,15.69,11.73,543846281,46457534,107689056,79214211,692756756,44713714
(주)엘엑스세미콘,108320,2018/12,,0,0,0,0,0,0,0,0,5.07,11.41,607248819,48931368,137971489,85708859,791817912,55686047
(주)엘엑스세미콘,108320,2019/12,,0,0,0,0,0,0,0,0,8.91,8.34,629264178,38239788,166079673,99834386,867122050,46810862
(주)엘엑스세미콘,108320,2020/12,,0,0,0,0,0,0,0,0,7.85,14.43,749887918,72290706,202302922,120855501,1161896286,93723261
(주)엘엑스세미콘,108320,2021/12,,0,0,0,0,0,0,0,0,6.64,44.41,1169534024,294897620,289862891,171347515,1898845716,368629567
