회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),연구개발비(IFRS연결),매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결)
삼성물산(주),028260,2022/12,113500,16.38,13.09,1.03,0.82,70.05,55.99,0.91,0.72,20.9,7.16,58981492467,2544956969,3510625410,112941000,43161653400,2528524414
삼성바이오로직스(주),207940,2017/12,371000,0,0,6.92,2.51,182.84,66.25,58.96,21.36,182,,,,,,,
삼성바이오로직스(주),207940,2018/12,386500,177.14,82.96,9.6,4.5,0,0,74.09,34.7,179.62,,,,,,,
삼성바이오로직스(주),207940,2019/12,433000,144.13,78.75,6.75,3.69,2880.25,1573.71,41.68,22.78,129.9,,,,,,,
삼성바이오로직스(주),207940,2020/12,826000,232,92.8,19.59,7.84,287.39,114.96,49.99,20,127.05,10.48,6424201165,240974800,123289556,5105829,1164776874,292786554
삼성바이오로직스(주),207940,2021/12,903000,163.7,106.16,20.48,13.28,153.33,99.44,44.18,28.65,87.55,7.89,7970010787,393589468,189141957,0,1568006928,537309408
삼성바이오로직스(주),207940,2022/12,821000,93.6,70.35,8.86,6.66,77.34,58.13,26.37,19.82,51.66,11.42,16582050258,798056210,484820638,45883747,3001295198,983627394
삼성에스디에스(주),018260,2017/12,200000,44.48,26.27,3.75,2.21,26.4,15.59,3.62,2.14,20.46,9.91,7277760880,541772277,763044841,74215051,9299206130,731559149
삼성에스디에스(주),018260,2018/12,204000,39.09,25.77,4.35,2.87,21.48,14.16,4.11,2.71,16.45,10.91,8013849391,638792258,787033454,72727094,10034218901,877355813
삼성에스디에스(주),018260,2019/12,194500,35.51,28.01,3.59,2.83,32.64,25.74,3.63,2.86,15.11,11.76,9021235882,750448957,803838748,70617905,10719631804,990089397
삼성에스디에스(주),018260,2020/12,178500,60.08,38.46,3.08,1.97,23.78,15.22,3.52,2.25,15.67,6.71,9154919056,452908951,818130313,62871711,11017431526,871618076
삼성에스디에스(주),018260,2021/12,156500,54.21,33.66,3.34,2.07,32.71,20.31,3.56,2.21,17.3,8.45,10517432175,633381433,875065698,69500594,13630002439,808097772
삼성에스디에스(주),018260,2022/12,123000,23.06,16.49,2.16,1.55,22.8,16.31,2.36,1.69,15.53,14.23,11952424889,1130012586,984481757,69610827,17234749538,916074023
삼성엔지니어링(주),028050,2017/12,12400,0,0,3.98,2.62,0,0,0.64,0.42,0,-6.45,5072834607,-71232488,314529790,0,5513446636,21715981
삼성엔지니어링(주),028050,2018/12,17600,144.36,88.76,5.39,3.31,5.77,3.55,0.93,0.57,72.01,6.08,4619648610,62855610,341867251,0,5466957803,196396325
삼성엔지니어링(주),028050,2019/12,19200,25.64,18.63,4.38,3.18,6.41,4.66,0.82,0.59,12.71,27.49,4565711800,323809854,376745677,0,6392058453,422717497
삼성엔지니어링(주),028050,2020/12,13250,16.51,5.84,3.26,1.15,0,0,0.76,0.27,8.45,17.32,4755575903,252135563,311096074,0,6749174145,361182672
삼성엔지니어링(주),028050,2021/12,22900,31.59,13.17,4.21,1.75,29.14,12.14,1.1,0.46,13.19,20.67,6058722397,351071466,358030991,0,7486696121,503288807
삼성엔지니어링(주),028050,2022/12,22250,18.02,11.75,3.4,2.22,3654.21,2382.34,0.83,0.54,7.81,28.32,7848723223,595319035,377982619,0,10054344625,702942994
삼성전기(주),009150,2017/12,100000,0,0,2.5,1.09,36.15,15.74,1.78,0.77,41.95,3.82,7767403543,177255994,1102211186,321408912,6838474133,306203429
삼성전기(주),009150,2018/12,103500,40.55,21.72,3.44,1.84,16.81,9,2.27,1.21,11.14,14.5,8644914206,685018514,1369439415,460582649,8193023253,1018052800
삼성전기(주),009150,2019/12,125000,22.14,14.78,2.38,1.59,183.66,122.59,1.82,1.22,11.86,10.18,8674248230,528048551,1316854194,484194642,8040817646,733968842
삼성전기(주),009150,2020/12,178000,38.87,17.74,3.18,1.45,18.7,8.54,2.48,1.13,17.3,10.92,9225498476,623811178,1110609429,433932838,8208738308,829130678
삼성전기(주),009150,2021/12,197500,21.37,14.66,3.47,2.38,20.26,13.9,2.4,1.65,9.77,13.28,9941374038,915432453,1061065285,526153387,9675036128,1486872834
삼성전기(주),009150,2022/12,130500,22.02,12,2.82,1.54,34.94,19.05,2.13,1.16,7.97,13.75,10997170899,993519182,1080310160,518368584,9424551868,1182835924
삼성전자(주),005930,2017/12,2548000,15.3,9.45,3.02,1.87,11.33,7,2.72,1.68,8.11,21.01,301752090000,42186747000,56639677000,16355612000,239575376000,53645038000
삼성전자(주),005930,2018/12,38700,12.04,0.17,2.36,0.03,8.91,0.13,2.32,0.03,4.54,19.63,339357244000,44344857000,52490335000,18354080000,243771415000,58886669000
삼성전자(주),005930,2019/12,55800,25.35,16.3,2.32,1.49,17.07,10.98,2.51,1.62,11.95,8.69,352564497000,21738865000,55392823000,19907236000,230400881000,27768509000
삼성전자(주),005930,2020/12,81000,35.37,18.4,3.38,1.76,14.72,7.66,3.32,1.73,14.16,9.99,378235718000,26407832000,56324816000,21111490000,236806988000,35993876000
삼성전자(주),005930,2021/12,78300,21.23,14.98,3.61,2.55,12.83,9.05,3.29,2.32,9.75,13.92,426621158000,39907450000,61559601000,22401726000,279604799000,51633856000
삼성전자(주),005930,2022/12,55300,21.32,13.84,2.73,1.77,12.1,7.86,2.56,1.66,7.1,17.07,448424507000,55654077000,68812960000,24919198000,302231360000,43376630000
삼성제약(주),001360,2017/12,4020,0,0,2.82,1.42,457.38,230.08,6.68,3.36,0,-8.56,154194193,-7539887,11962065,938791,41919469,-6880226
삼성제약(주),001360,2018/12,2530,0,0,2.38,0.92,0,0,7.2,2.78,0,-1.84,160646664,-2075706,13373001,377508,46483649,-4783652
삼성제약(주),001360,2019/12,4195,50.39,14,2.44,0.68,0,0,7.79,2.16,0,,,,,,,
삼성제약(주),001360,2020/12,6050,0,0,3.4,1.24,0,0,8.53,3.11,0,,,,,,,
삼성제약(주),001360,2021/12,4925,0,0,7.15,2.47,0,0,16.45,5.69,0,,,,,,,
삼성제약(주),001360,2022/12,2685,0,0,3.33,1.71,0,0,6.52,3.35,0,,,,,,,
삼성중공업(주),010140,2017/12,7330,0,0,0.97,0.49,13.01,6.55,0.73,0.37,0,-5.62,13818113112,-340748297,373734568,60117424,7901235155,-524163794
삼성중공업(주),010140,2018/12,7410,0,0,0.85,0.51,33.92,20.2,1.15,0.68,0,-6.19,14282891986,-388188869,405105987,47937030,5265119547,-409252130
삼성중공업(주),010140,2019/12,7270,0,0,1.17,0.79,0,0,0.84,0.57,0,-21.88,13600084436,-1315353147,677856039,49684850,7349656036,-616585523
삼성중공업(주),010140,2020/12,7040,0,0,1.36,0.53,0,0,0.73,0.28,0,-33.06,12922170786,-1492699902,588602319,49557935,6860317643,-1054144023
삼성중공업(주),010140,2021/12,5670,0,0,-0.8,-0.5,-4.1,-2.6,-0.51,-0.32,0,-35.15,12138595961,-1452069566,546294170,50836669,6622001487,-1311956174
삼성중공업(주),010140,2022/12,5110,0,0,1.61,1.25,0,0,0.97,0.75,0,-16.08,14491697985,-627411807,392200993,60865197,5944667452,-854420951
삼아알미늄(주),006110,2017/12,3245,397.08,279.77,0.48,0.34,13.88,9.78,0.36,0.25,8.81,,,,,,,
삼아알미늄(주),006110,2018/12,4205,26.74,12.34,0.71,0.33,14.46,6.67,0.49,0.23,8.49,2.62,196741659,2768118,10272774,41302,171318849,5529643
삼아알미늄(주),006110,2019/12,4430,12.75,8.46,0.59,0.39,6.46,4.28,0.44,0.29,8.19,4.62,208472995,4952309,12014680,80349,191124194,6440919
삼아알미늄(주),006110,2020/12,11550,40.41,7.85,1.3,0.25,12.44,2.41,0.91,0.18,11.67,3.2,207542630,3511621,12261168,177985,197013477,7380513
삼아알미늄(주),006110,2021/12,27000,41.27,8.28,4.19,0.84,32.29,6.48,2.35,0.47,13.85,10.46,227237961,12153040,15081855,44875,252965525,15447143
삼아알미늄(주),006110,2022/12,41400,28.42,10.1,3.63,1.29,0,0,1.79,0.64,17.3,13.24,288153290,17206656,16002316,47603,312055883,22571052
삼양식품(주),003230,2017/12,96800,27.84,10.24,3.98,1.46,17.53,6.45,1.65,0.61,16.06,15.28,398177947,29103776,74620412,0,458483886,43320371
삼양식품(주),003230,2018/12,52000,25.91,11.05,4.07,1.74,25.79,11,1.91,0.81,6.74,16.16,412138323,35304531,70392695,0,469355767,55177100
삼양식품(주),003230,2019/12,89900,13.98,6.93,2.77,1.37,16.29,8.08,1.34,0.66,8.71,23.15,470358962,60028837,78856771,0,543580958,78285194
삼양식품(주),003230,2020/12,101000,18.22,8.87,3.43,1.67,15,7.31,1.66,0.81,8.15,21.46,556224426,67973728,96134626,0,648506611,95337904
삼양식품(주),003230,2021/12,94800,15.9,11.88,2.25,1.68,14.69,10.97,1.24,0.92,11.73,15.38,753080321,56657566,105274476,0,642030314,65363414
삼양식품(주),003230,2022/12,127000,13.23,8.03,2.51,1.52,26.74,16.23,1.2,0.73,10.82,18.92,924929491,80271061,160846857,0,909036572,90375676
삼양통상(주),002170,2017/12,41150,6.9,5.04,0.64,0.47,5.79,4.23,1,0.73,3.95,9.56,310769522,24930148,5202131,0,170589474,30175405
삼양통상(주),002170,2018/12,42700,5.41,4.33,0.5,0.4,3.31,2.65,0.78,0.62,3.8,8.96,327534347,25294532,5091278,0,183198269,32126295
삼양통상(주),002170,2019/12,59900,5.21,2.86,0.7,0.39,4.41,2.42,1.17,0.64,3.57,14.22,371695423,44199832,6998685,0,192107453,49436640
삼양통상(주),002170,2020/12,62700,4.17,2.13,0.57,0.29,4.97,2.54,1.05,0.54,3.28,14.17,422110653,49909670,7494858,0,198417051,57696602
삼양통상(주),002170,2021/12,58000,8.69,5.41,0.68,0.42,16.61,10.33,1.39,0.86,5.09,8.15,459013786,33139838,7680119,0,193958607,36387253
삼양통상(주),002170,2022/12,52800,14.25,10.96,0.46,0.35,40.94,31.49,1.03,0.79,9.22,3.67,457536776,15100586,8260540,0,178800834,16445206
삼영무역(주),002810,2017/12,17700,22.87,18.54,1.41,1.14,1846.73,1496.49,1.3,1.05,30.84,9.58,362615324,28572312,14733919,0,259408652,9914910
삼영무역(주),002810,2018/12,14050,6.42,3.99,1.19,0.74,50.21,31.21,1.26,0.78,35.69,8.99,386497292,28935659,13973429,0,269261481,6805833
삼영무역(주),002810,2019/12,15900,9.45,7.49,0.98,0.77,50.71,40.21,1.21,0.96,33.59,10.32,510941658,34851886,16781271,1272,274243608,9196086
삼영무역(주),002810,2020/12,14000,21.3,12.55,1.04,0.61,638.36,376.28,1.45,0.85,27.03,7.62,533231525,34664569,25387033,273,392435848,22352547
삼영무역(주),002810,2021/12,14450,10.47,7.91,1.01,0.76,0,0,1.12,0.85,17.62,10.12,578816472,44918344,26960187,0,467033282,23951913
삼영무역(주),002810,2022/12,12450,8.18,6.78,0.79,0.65,15.98,13.24,0.96,0.8,21.43,12.23,624208063,57700063,30450621,0,492512781,19352103
삼영전자공업(주),005680,2017/12,13050,24.31,18.62,0.7,0.54,24.8,19,1.53,1.17,19.83,2.25,497600533,10579643,22120659,689330,229376305,8928341
삼영전자공업(주),005680,2018/12,11850,27.5,15.26,0.83,0.46,38.54,21.39,1.73,0.96,15.89,3.18,508021433,15130040,21341541,595250,249682908,13097452
삼영전자공업(주),005680,2019/12,9020,31.18,20.06,0.61,0.39,15.29,9.83,1.56,1.01,27.19,1.77,502682603,8554285,20125005,514793,200957322,4637106
삼영전자공업(주),005680,2020/12,10200,19.37,10.52,0.48,0.26,10.8,5.86,1.23,0.67,18.78,2.34,513873622,11424172,19797482,572651,200568030,9249987
삼영전자공업(주),005680,2021/12,11400,17.39,11.75,0.64,0.43,17.72,11.97,1.42,0.96,11.74,3.33,543640907,17029949,20897972,1288633,238877795,15712130
삼영전자공업(주),005680,2022/12,9300,13.9,9.79,0.55,0.39,0,0,1.31,0.92,8.64,3.52,539337300,18179457,20001246,1104465,227806510,16282037
삼익티에이치케이(주),004380,2017/12,21700,17.81,7.4,2.93,1.22,12.16,5.05,1.36,0.56,10.88,,,,,,,
삼익티에이치케이(주),004380,2018/12,9770,33.75,11.04,3.38,1.11,28.84,9.43,2.16,0.71,7.35,,,,,,,
삼익티에이치케이(주),004380,2019/12,11600,109.01,59.04,1.93,1.05,0,0,1.53,0.83,18.91,,,,,,,
삼익티에이치케이(주),004380,2020/12,12050,71.13,35.28,1.71,0.85,9.7,4.81,1.2,0.6,19.62,,,,,,,
삼익티에이치케이(주),004380,2021/12,13100,29.33,18.84,1.82,1.17,7.43,4.77,1.12,0.72,13.04,,,,,,,
삼익티에이치케이(주),004380,2022/12,11850,20.91,13.81,1.73,1.14,0,0,1.01,0.67,11.25,7.9,444027584,16648775,33969501,363195,339133931,20638429
삼일제약(주),000520,2017/12,8530,0,0,1.22,0.79,15.05,9.78,0.65,0.42,21.72,-2.43,135477089,-1266565,39598176,1961020,92037815,1307015
삼일제약(주),000520,2018/12,20600,0,0,6.5,0.85,0,0,3.73,0.49,0,-15.97,147948619,-8562748,40522812,2181544,94599866,-5731790
삼일제약(주),000520,2019/12,21050,304.44,117.04,4.41,1.69,33.47,12.87,2.18,0.84,24.62,1.33,183874717,786258,41901356,3059615,121107086,4822839
삼일제약(주),000520,2020/12,20600,119.85,42.35,2.96,1.05,22.02,7.78,1.5,0.53,19.9,2.13,191660927,1340564,42493831,3007248,122998992,6538398
삼일제약(주),000520,2021/12,8340,0,0,4.76,1.52,112.56,35.89,2.23,0.71,43.37,-8.13,226404983,-5346663,48588502,2971491,134246778,399741
삼일제약(주),000520,2022/12,8580,0,0,1.19,0.79,10.71,7.11,0.77,0.51,23.29,-0.03,356700497,-28287,63468938,2907131,179676108,4016582
삼정펄프(주),009770,2017/12,41550,11.95,9.76,0.69,0.56,17.05,13.92,0.87,0.71,6.11,5.77,206420528,10429181,8461581,0,143391797,7650969
삼정펄프(주),009770,2018/12,33450,0,0,0.6,0.42,59.18,40.86,0.8,0.55,23.5,-0.1,201823661,-174158,8435040,0,135612627,-4291895
삼정펄프(주),009770,2019/12,32850,20.07,16.43,0.51,0.42,5.57,4.56,0.64,0.52,5.63,,,,,,,
삼정펄프(주),009770,2020/12,29900,3.07,1.68,0.4,0.22,5.98,3.26,0.56,0.31,2.87,,,,,,,
삼정펄프(주),009770,2021/12,30000,13.87,8.29,0.5,0.3,61.46,36.73,0.76,0.46,8.49,,,,,,,
삼정펄프(주),009770,2022/12,25500,0,0,0.43,0.28,40.33,26.57,0.51,0.34,6.65,,,,,,,
삼진제약(주),005500,2017/12,35850,14.74,12.08,2.94,2.41,14.15,11.59,2.15,1.76,8.97,,,,,,,
삼진제약(주),005500,2018/12,40150,35.34,19.17,4.72,2.56,29.99,16.26,3.47,1.88,8.02,,,,,,,
삼진제약(주),005500,2019/12,24950,52.24,26.91,3.45,1.77,26.26,13.53,2.57,1.32,6.16,,,,,,,
삼진제약(주),005500,2020/12,27250,16.13,7.93,2.3,1.13,18.85,9.26,1.91,0.94,9.5,,,,,,,
삼진제약(주),005500,2021/12,26300,14.93,11.4,1.98,1.51,17.69,13.51,1.7,1.3,9.88,,,,,,,
삼진제약(주),005500,2022/12,25650,18.76,15.18,1.56,1.26,22.42,18.13,1.45,1.17,13.09,7.95,406556944,21900919,94550101,3657764,274031808,23184322
삼호개발(주),010960,2017/12,4570,6.06,3.57,0.84,0.49,10.68,6.29,0.53,0.31,3.99,13.77,256370728,21433774,12413761,0,265716560,24197043
삼호개발(주),010960,2018/12,5040,9.39,4.31,1.1,0.51,29.86,13.71,0.67,0.31,4.74,12.09,276893453,20631657,12708018,0,298667874,24409368
삼호개발(주),010960,2019/12,4450,6.98,4.49,0.81,0.52,5.42,3.48,0.43,0.28,4.15,11.65,298782147,21526296,13889393,0,364581696,23565982
삼호개발(주),010960,2020/12,4275,9.75,5.17,0.69,0.36,0,0,0.4,0.21,7.5,9.26,312804376,18777147,13236402,0,363379547,13628329
삼호개발(주),010960,2021/12,5100,14.99,8.52,0.85,0.48,0,0,0.59,0.33,9.6,6.31,296852078,13927522,13417742,0,317259071,13084674
삼호개발(주),010960,2022/12,3820,28.07,18,0.66,0.42,0,0,0.46,0.3,26.81,2.7,282392862,5925977,15986033,0,307522114,4469401
삼화왕관(주),004450,2017/12,51800,16.63,11.11,1.08,0.72,16.53,11.05,1.33,0.89,5.81,,,,,,,
삼화왕관(주),004450,2018/12,46850,12.15,9.2,0.89,0.68,8.04,6.08,1.11,0.84,4.83,,,,,,,
삼화왕관(주),004450,2019/12,45550,11.4,10.2,0.75,0.67,6.58,5.89,0.95,0.85,9.17,5.76,238659775,8350350,13313226,389171,115980220,9097331
삼화왕관(주),004450,2020/12,39400,0,0,0.8,0.51,9.3,5.88,1.02,0.65,8.91,1.03,246083352,1495342,14910075,709607,140269050,9513861
삼화왕관(주),004450,2021/12,43500,19.06,15.01,0.73,0.58,10.23,8.05,0.89,0.7,9.73,0.99,243315828,1422227,15102076,814513,149945172,8091704
삼화왕관(주),004450,2022/12,36850,0,0,1.38,0.59,16.82,7.23,1.2,0.52,8.52,-13.08,222783557,-17219140,16329362,776852,154447846,3605485
삼화전기(주),009470,2017/12,18300,17.9,4.83,3.64,0.98,16.35,4.41,0.85,0.23,20.89,30.16,134101754,10093071,24643375,0,207039768,8578045
삼화전기(주),009470,2018/12,21700,83.57,24.58,8.48,2.49,42.66,12.55,2.41,0.71,26.27,14.29,128156723,7033567,22022100,0,204664225,7031160
삼화전기(주),009470,2019/12,15400,62.02,30.89,4.08,2.03,34.81,17.34,1.17,0.58,19.11,7.03,125230245,3569595,22969957,0,195087851,5108628
삼화전기(주),009470,2020/12,20800,64.84,21.56,3.3,1.1,16.91,5.63,0.98,0.33,35.74,9.04,137039897,5776536,21952358,0,199302909,5839465
삼화전기(주),009470,2021/12,30700,20.59,10.4,4.59,2.32,27.48,13.88,1.36,0.69,10.57,24.67,158640156,15466954,25199557,0,247098495,21822501
삼화전기(주),009470,2022/12,13700,20.41,7.96,3.84,1.5,14.73,5.75,1.18,0.46,5.34,16.03,139115270,10784756,26210696,382660,239112734,13648212
삼화전자공업(주),011230,2017/12,5120,0,0,21.73,5.04,61.03,14.16,2.74,0.64,40.06,-54.17,64321796,-3154264,6312678,601297,44179995,-1267471
삼화전자공업(주),011230,2018/12,2245,0,0,6.42,1.26,0,0,3.07,0.6,1624.63,-45.38,64280396,-4269993,6453675,545810,42084172,-3185229
삼화전자공업(주),011230,2019/12,2585,0,0,3.2,1.79,0,0,1.29,0.72,27.9,-23.62,60400095,-3221224,6272142,536369,41787723,-220906
삼화전자공업(주),011230,2020/12,3935,0,0,4.57,1.2,0,0,1.62,0.42,68.4,-19.35,55038202,-2296598,5795833,560403,40116152,-1256702
삼화전자공업(주),011230,2021/12,4040,0,0,3.05,2.04,0,0,1.39,0.93,0,-34.76,66900329,-4123339,6108853,605279,44342176,-3986876
삼화전자공업(주),011230,2022/12,2890,0,0,3.47,1.62,123.94,58.06,1.45,0.68,126.31,-45.31,68742293,-6062382,6794206,673086,48326220,-4295417
삼화콘덴서공업(주),001820,2017/12,43050,35.71,6.98,8.56,1.67,26.14,5.11,3.23,0.63,20.72,25.71,137715527,15549217,18588487,2076517,199316582,22049381
삼화콘덴서공업(주),001820,2018/12,53200,18.7,5.99,9.99,3.2,19.41,6.22,5.02,1.61,6.64,63.52,220047088,61927531,20444219,2730682,274444671,81349274
삼화콘덴서공업(주),001820,2019/12,52300,25.22,13.66,5.16,2.8,32.18,17.43,3.79,2.05,12.63,21.24,214833603,29819449,23718462,4245725,254537567,37278333
삼화콘덴서공업(주),001820,2020/12,65900,33.41,15.77,4.6,2.17,26.86,12.68,3.85,1.82,18.29,14.28,234968255,23461781,24269520,4307550,242514202,27097502
삼화콘덴서공업(주),001820,2021/12,60200,32.03,20.24,4.7,2.97,22.35,14.13,4.02,2.54,13.52,15.15,269298659,28619003,25614062,3042926,262159286,33168936
삼화콘덴서공업(주),001820,2022/12,30000,34.76,13.94,3.83,1.54,18.22,7.31,3.56,1.43,6.47,13.69,287453833,29337124,27309512,1307403,263469130,30515173
삼화페인트공업(주),000390,2017/12,7380,38.14,27.82,1.01,0.74,8.18,5.96,0.57,0.42,11.2,0.66,542305992,1972442,79241326,0,488121071,8769702
삼화페인트공업(주),000390,2018/12,6920,90.92,42.34,1.08,0.5,16.24,7.56,0.57,0.26,14.22,0.26,557979480,800759,79461449,0,524223807,7883937
삼화페인트공업(주),000390,2019/12,5140,74.46,46.72,0.78,0.49,8.29,5.2,0.41,0.26,10.82,1.34,560640700,3893556,86148295,0,540276700,11248670
삼화페인트공업(주),000390,2020/12,14100,136.75,26.13,2.08,0.4,16.17,3.09,1.11,0.21,21.63,2.29,594292974,6482791,90781834,0,551718833,15020454
삼화페인트공업(주),000390,2021/12,9230,0,0,1.81,0.87,0,0,0.84,0.4,32.53,-0.83,612097736,-2425671,94665496,0,631605901,823660
삼화페인트공업(주),000390,2022/12,5880,61.58,29.52,1.26,0.6,12.11,5.81,0.57,0.27,10.32,1.89,587186274,5498047,100266099,0,646039532,19854394
상신브레이크(주),041650,2017/12,7600,8.82,6.23,1.17,0.83,6.41,4.53,0.63,0.45,6.02,14.5,398021129,24136646,61651454,14014684,384512039,35935618
상신브레이크(주),041650,2018/12,4220,10.69,4.43,1.03,0.43,8.45,3.5,0.61,0.25,6.77,4.91,429300584,9918021,64446306,15760631,378699323,20713733
상신브레이크(주),041650,2019/12,3510,8.61,5.62,0.56,0.36,8.04,5.25,0.34,0.22,5.29,2.4,452252700,5490566,70769308,14977337,391905866,15695395
상신브레이크(주),041650,2020/12,3210,29.32,15.7,0.42,0.22,3.96,2.12,0.28,0.15,7.9,-1.6,440014845,-2322556,63625312,14164145,349041648,7857511
상신브레이크(주),041650,2021/12,3880,22.38,11.67,0.68,0.35,6.07,3.17,0.42,0.22,6.81,5.67,493641122,10375224,70805121,14834476,397023068,12201673
상신브레이크(주),041650,2022/12,3025,9.01,4.83,0.48,0.26,0,0,0.27,0.14,5.5,0.39,543596267,864465,84397029,16339337,489014822,14080990
새론오토모티브(주),075180,2017/12,7500,25.75,21.5,0.94,0.78,12.39,10.34,1.28,1.07,7.9,6.12,266613285,13267035,14668018,0,183457105,16693645
새론오토모티브(주),075180,2018/12,5890,14.77,8.3,0.82,0.46,6.07,3.41,1.21,0.68,4.4,3.35,267051610,7392147,15238287,0,167560737,9543624
새론오토모티브(주),075180,2019/12,5050,11.05,7.75,0.63,0.44,7.13,5,0.97,0.68,3.96,-3.82,255546739,-8320549,14212001,0,152727148,-3822325
새론오토모티브(주),075180,2020/12,6180,9.69,3.85,0.69,0.27,5.44,2.16,1.27,0.51,13.47,2.86,248085258,6154730,13821490,0,135660842,-2726922
새론오토모티브(주),075180,2021/12,5480,17.03,10.32,0.79,0.48,9.93,6.01,1.62,0.98,8.93,6.15,268378498,14025570,11733345,0,127605613,326215
새론오토모티브(주),075180,2022/12,5060,0,0,0.65,0.44,0,0,1.21,0.82,11.03,-2.54,256209762,-5954986,12788580,0,138037550,-3096423
샘표(주),007540,2017/12,30200,15.92,10.69,0.89,0.6,359.27,241.26,20.32,13.65,18.73,6.37,311564694,12814246,110743222,10126794,274795118,17981741
샘표(주),007540,2018/12,33450,13.6,6.29,1.17,0.54,471.01,217.69,18.24,8.43,11.6,8.82,320918955,21241292,109110871,11081634,275861156,19666147
샘표(주),007540,2019/12,40750,18.05,7.94,1.27,0.56,0,0,13.46,5.92,8.5,7.75,338575304,24721681,102618429,11925709,281023046,29530643
샘표(주),007540,2020/12,49000,12.5,3.39,1.26,0.34,189.87,51.43,12.26,3.32,8.25,10.5,381155550,35272383,103609364,11226759,319076437,41110653
샘표(주),007540,2021/12,42650,15.57,9.27,0.97,0.58,103.66,61.71,14.25,8.48,10.66,6.22,442738149,22972219,118851636,11000556,348963424,21904156
샘표(주),007540,2022/12,47400,28.79,10.49,1.51,0.55,173.44,63.21,37.57,13.69,20.3,5.35,465919907,16202364,126467772,11667443,371827517,10335491
샘표식품(주),248170,2017/12,34900,17.38,11.82,1.77,1.2,5.77,3.92,0.75,0.51,6.09,10.51,195983014,11500055,107521508,10126794,274669189,20258290
샘표식품(주),248170,2018/12,27850,12.61,6.47,1.75,0.9,8.94,4.59,0.84,0.43,4.45,14.58,205518529,17991539,106018314,11081634,275613738,21463790
샘표식품(주),248170,2019/12,34000,7.67,5.23,1.18,0.81,4.19,2.86,0.66,0.45,3.95,18.57,225820990,26815741,100057780,11925709,280808644,31005276
샘표식품(주),248170,2020/12,52600,8.51,2.66,1.42,0.45,5.92,1.85,0.84,0.26,4.26,20.65,268629470,36051757,100270020,11226759,318948779,42800584
샘표식품(주),248170,2021/12,44750,14.3,8.3,1.54,0.89,10.42,6.05,0.92,0.53,6.19,11.02,327531637,23691612,115975802,11000556,348701054,23510478
샘표식품(주),248170,2022/12,34750,26.8,11.62,1.43,0.62,27.94,12.12,0.85,0.37,8.08,5.92,350286507,13100985,123793495,11667443,371198281,11131354
서울도시가스(주),017390,2017/12,94300,11.3,8.71,0.56,0.43,10.85,8.36,0.37,0.29,9,4.04,1545885280,36571215,150641658,2698745,1350420753,10133358
서울도시가스(주),017390,2018/12,85400,15.99,12.97,0.54,0.44,0,0,0.35,0.29,11.84,4.46,1368620519,41789917,153906049,1333801,1388970384,4342030
서울도시가스(주),017390,2019/12,70600,31.33,23.3,0.48,0.36,2.12,1.58,0.33,0.24,9.02,3.06,1583402075,29464067,175441179,0,1361002172,10457974
서울도시가스(주),017390,2020/12,90500,3.74,1.91,0.57,0.29,10.79,5.52,0.45,0.23,11.31,13.14,1689713126,131240849,181018402,0,1280710876,7989733
서울도시가스(주),017390,2021/12,167500,128.31,53.49,1.03,0.43,10847.63,4522.46,0.81,0.34,26.67,0.8,1662601876,8540876,180535953,0,1277844477,-4941095
서울도시가스(주),017390,2022/12,425000,128.02,47,2.17,0.8,25.44,9.34,1.29,0.47,53.28,1.7,1871342447,17919220,189073698,0,1724452004,3324641
서울식품공업(주),004410,2017/12,257,573.15,17.41,4.17,0.13,29.54,0.9,1.92,0.06,35.02,,,,,,,
서울식품공업(주),004410,2018/12,177,173.82,78.46,4.01,1.81,18.75,8.46,1.53,0.69,21.16,,,,,,,
서울식품공업(주),004410,2019/12,176,0,0,3.17,2.13,17.27,11.61,1.25,0.84,21.7,,,,,,,
서울식품공업(주),004410,2020/12,235,0,0,4.19,1.24,19.18,5.68,1.92,0.57,24.22,,,,,,,
서울식품공업(주),004410,2021/12,330,0,0,7.84,2.61,123.17,41.06,3.67,1.22,169.12,,,,,,,
서울식품공업(주),004410,2022/12,201,234.23,110.98,5.6,2.65,522.69,247.66,2.46,1.17,18.89,,,,,,,
선도전기(주),007610,2017/12,3165,84.96,49.6,1.13,0.66,20.36,11.89,0.78,0.46,28.12,1.94,158151937,1670766,9187791,173708,108394118,1474957
선도전기(주),007610,2018/12,4415,12932.44,4186.06,2.47,0.8,130.37,42.2,2.04,0.66,27.98,-0.93,149094572,-820208,6222146,19774,83770850,1130644
선도전기(주),007610,2019/12,3035,0,0,1.56,0.65,0,0,1.26,0.52,61.42,-2.52,167027319,-2154053,8228866,137446,89348990,-1673026
선도전기(주),007610,2020/12,3015,0,0,0.87,0.37,0,0,0.79,0.34,152.61,2.8,175592014,2506055,7330964,114771,86174500,2555590
